Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
FORD,KOMBI 2.0 TDi 300 C (75ch),GO,6,55.2,M 5,9.6,6.9,7.9,211.0,,,,,
FORD,KOMBI 2.0 TDi 300 CP (75ch),GO,6,55.2,M 5,9.6,6.9,7.9,211.0,,,,,
FORD,KOMBI 2.0 TDi 300 M (75ch),GO,6,55.2,M 5,9.2,6.7,7.6,204.0,,,,,
FORD,KOMBI 2.0 TDi 300 C (100ch),GO,7,73.6,M 5,9.1,6.8,7.6,204.0,,,,,
FORD,KOMBI 2.0 TDi 300 C (85ch),GO,7,62.5,M 5,9.3,6.6,7.6,202.0,,,,,
FORD,KOMBI 2.0 TDi 300 CP (100ch),GO,7,73.6,M 5,9.1,6.8,7.6,204.0,,,,,
FORD,KOMBI 2.0 TDi 300 CP (85ch),GO,7,62.5,M 5,9.3,6.6,7.6,202.0,,,,,
FORD,KOMBI 2.0 TDi 300 M (100ch),GO,7,73.6,M 5,9.1,6.8,7.6,204.0,,,,,
FORD,KOMBI 2.0 TDi 300 M (85ch),GO,7,62.5,M 5,9.3,6.6,7.6,202.0,,,,,
FORD,KOMBI 2.0 TDCi 300 C (125ch),GO,8,92.0,M 5,9.3,6.6,7.6,201.0,,,,,
FORD,KOMBI 2.0 TDCi 300 CP (125ch),GO,8,92.0,M 5,9.3,6.6,7.6,201.0,,,,,
FORD,KOMBI 2.0 TDCi 300 M (125ch),GO,8,92.0,M 5,9.3,6.6,7.6,201.0,,,,,
FORD,MONDEO 4P 1.8L (110ch),ES,7,81.0,M 5,10.9,5.5,7.5,180.0,,,,,
FORD,MONDEO 4P 1.8L (110ch),ES,7,81.0,M 5,11.0,5.6,7.6,182.0,,,,,
FORD,MONDEO 4P 1.8L (110ch),ES,7,81.0,M 5,10.9,5.5,7.5,180.0,,,,,
FORD,MONDEO 4P 1.8L (110ch),ES,7,81.0,M 5,11.0,5.6,7.6,182.0,,,,,
FORD,MONDEO 4P 1.8L (110ch),ES,7,81.0,M 5,11.2,5.8,7.8,187.0,,,,,
FORD,MONDEO 4P 1.8L (110ch),ES,7,81.0,M 5,11.3,5.9,7.9,189.0,,,,,
FORD,MONDEO 5P 1.8L (110ch),ES,7,81.0,M 5,11.0,5.6,7.6,182.0,,,,,
FORD,MONDEO 5P 1.8L (110ch),ES,7,81.0,M 5,11.0,5.6,7.6,182.0,,,,,
FORD,MONDEO 5P 1.8L (110ch),ES,7,81.0,M 5,11.3,5.9,7.9,189.0,,,,,
FORD,MONDEO CLIPPER 1.8L (110ch),ES,7,81.0,M 5,11.1,5.7,7.7,185.0,,,,,
FORD,MONDEO CLIPPER 1.8L (110ch),ES,7,81.0,M 5,11.1,5.7,7.7,185.0,,,,,
FORD,MONDEO CLIPPER 1.8L (110ch),ES,7,81.0,M 5,11.4,6.0,8.0,192.0,,,,,
FORD,MONDEO 4P 1.8L (125ch),ES,8,92.0,M 5,11.1,5.7,7.7,185.0,,,,,
FORD,MONDEO 4P 1.8L (125ch),ES,8,92.0,M 5,11.2,5.8,7.8,187.0,,,,,
FORD,MONDEO 4P 1.8L (125ch),ES,8,92.0,M 5,11.1,5.7,7.7,185.0,,,,,
FORD,MONDEO 4P 1.8L (125ch),ES,8,92.0,M 5,11.2,5.8,7.8,187.0,,,,,
FORD,MONDEO 4P 1.8L (125ch),ES,8,92.0,M 5,11.4,6.0,8.0,192.0,,,,,
FORD,MONDEO 4P 1.8L (125ch),ES,8,92.0,M 5,11.5,6.1,8.1,194.0,,,,,
FORD,MONDEO 5P 1.8L (125ch),ES,8,92.0,M 5,11.2,5.8,7.8,187.0,,,,,
FORD,MONDEO 5P 1.8L (125ch),ES,8,92.0,M 5,11.2,5.8,7.8,187.0,,,,,
FORD,MONDEO 5P 1.8L (125ch),ES,8,92.0,M 5,11.5,6.1,8.1,194.0,,,,,
FORD,MONDEO 5P 1.8L (125ch),ES,8,92.0,M 5,11.5,5.8,7.9,191.0,,,,,
FORD,MONDEO 5P 1.8L (125ch),ES,8,92.0,M 5,11.5,5.8,7.9,191.0,,,,,
FORD,MONDEO 5P 1.8L (125ch),ES,8,92.0,M 5,11.8,6.1,8.2,198.0,,,,,
FORD,MONDEO CLIPPER 1.8L (125ch),ES,8,92.0,M 5,11.3,5.9,7.9,190.0,,,,,
FORD,MONDEO CLIPPER 1.8L (125ch),ES,8,92.0,M 5,11.3,5.9,7.9,190.0,,,,,
FORD,MONDEO CLIPPER 1.8L (125ch),ES,8,92.0,M 5,11.6,6.2,8.2,197.0,,,,,
FORD,MONDEO 4P 2.0L (145ch),ES,9,107.0,M 5,11.6,5.9,8.0,193.0,,,,,
FORD,MONDEO 4P 2.0L (145ch),ES,9,107.0,M 5,11.8,6.0,8.1,196.0,,,,,
FORD,MONDEO 4P 2.0L (145ch),ES,9,107.0,M 5,11.6,5.9,8.0,193.0,,,,,
FORD,MONDEO 4P 2.0L (145ch),ES,9,107.0,M 5,11.8,6.0,8.1,196.0,,,,,
FORD,MONDEO 4P 2.0L (145ch),ES,9,107.0,M 5,11.9,6.2,8.3,200.0,,,,,
FORD,MONDEO 4P 2.0L (145ch),ES,9,107.0,M 5,12.1,6.3,8.4,203.0,,,,,
FORD,MONDEO 5P 2.0L (145ch),ES,9,107.0,M 5,11.8,6.0,8.1,196.0,,,,,
FORD,MONDEO 5P 2.0L (145ch),ES,9,107.0,M 5,11.8,6.0,8.1,196.0,,,,,
FORD,MONDEO 5P 2.0L (145ch),ES,9,107.0,M 5,12.1,6.3,8.4,203.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch),ES,9,107.0,M 5,11.9,6.2,8.2,198.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch),ES,9,107.0,M 5,11.9,6.2,8.2,198.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch),ES,9,107.0,M 5,12.2,6.5,8.5,205.0,,,,,
FORD,MONDEO 4P 2.0L (145ch) BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219.0,,,,,
FORD,MONDEO 4P 2.0L (145ch) BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219.0,,,,,
FORD,MONDEO 4P 2.0L (145ch) BVA,ES,10,107.0,A 4,12.9,7.5,9.4,226.0,,,,,
FORD,MONDEO 5P 2.0L (145ch) BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219.0,,,,,
FORD,MONDEO 5P 2.0L (145ch) BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219.0,,,,,
FORD,MONDEO 5P 2.0L (145ch) BVA,ES,10,107.0,A 4,12.9,7.5,9.4,226.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch) BVA,ES,10,107.0,A 4,12.6,7.3,9.2,221.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch) BVA,ES,10,107.0,A 4,12.7,7.4,9.3,223.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch) BVA,ES,10,107.0,A 4,12.6,7.3,9.2,221.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch) BVA,ES,10,107.0,A 4,12.7,7.4,9.3,223.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch) BVA,ES,10,107.0,A 4,12.9,7.6,9.5,228.0,,,,,
FORD,MONDEO CLIPPER 2.0L (145ch) BVA,ES,10,107.0,A 4,13.0,7.7,9.6,231.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch),ES,11,125.0,M 5,14.2,7.2,9.8,235.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch),ES,11,125.0,M 5,14.3,7.3,9.9,238.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch),ES,11,125.0,M 5,14.2,7.2,9.8,235.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch),ES,11,125.0,M 5,14.3,7.3,9.9,238.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch),ES,11,125.0,M 5,14.2,7.2,9.8,235.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch),ES,11,125.0,M 5,14.3,7.3,9.9,238.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch),ES,11,125.0,M 5,14.2,7.2,9.8,235.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch),ES,11,125.0,M 5,14.3,7.3,9.9,238.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch),ES,12,125.0,M 5,14.5,7.5,10.1,242.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch),ES,12,125.0,M 5,14.6,7.6,10.2,245.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.2,7.5,10.3,244.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.2,7.5,10.3,244.0,,,,,
FORD,MONDEO 4P 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.6,7.9,10.7,254.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch),ES,12,125.0,M 5,14.5,7.5,10.1,242.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch),ES,12,125.0,M 5,14.6,7.6,10.2,245.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.2,7.5,10.3,244.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.2,7.5,10.3,244.0,,,,,
FORD,MONDEO 5P 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.6,7.9,10.7,254.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch),ES,12,125.0,M 5,14.4,7.4,10.0,240.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch),ES,12,125.0,M 5,14.4,7.4,10.0,240.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch),ES,12,125.0,M 5,14.7,7.7,10.3,247.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.3,7.6,10.4,247.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.5,7.7,10.5,250.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.3,7.6,10.4,247.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.5,7.7,10.5,250.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.6,7.9,10.7,254.0,,,,,
FORD,MONDEO CLIPPER 2.5L V6 (170ch) 5-TRONIC,ES,12,125.0,A 5,15.8,8.0,10.8,258.0,,,,,
FORD,MONDEO 4P 3.0 V6 ST220,ES,15,166.0,M 5,14.3,7.9,10.2,245.0,,,,,
FORD,MONDEO CLIPPER 3.0 V6 ST220,ES,15,166.0,M 5,14.4,8.0,10.3,247.0,,,,,
FORD,MONDEO 4P 2.0TDdi (90ch),GO,6,66.0,M 5,8.2,4.6,5.9,156.0,,,,,
FORD,MONDEO 4P 2.0TDdi (90ch),GO,6,66.0,M 5,8.2,4.6,5.9,156.0,,,,,
FORD,MONDEO 4P 2.0TDdi (90ch),GO,6,66.0,M 5,8.5,4.9,6.2,164.0,,,,,
FORD,MONDEO 5P 2.0 TDdi (90ch),GO,6,66.0,M 5,8.2,4.6,5.9,156.0,,,,,
FORD,MONDEO 5P 2.0 TDdi (90ch),GO,6,66.0,M 5,8.2,4.6,5.9,156.0,,,,,
FORD,MONDEO 5P 2.0 TDdi (90ch),GO,6,66.0,M 5,8.5,4.9,6.2,164.0,,,,,
FORD,MONDEO CLIPPER 2.0TDdi (90ch),GO,6,66.0,M 5,8.3,4.7,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDdi (90ch),GO,6,66.0,M 5,8.3,4.7,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDdi (90ch),GO,6,66.0,M 5,8.6,5.0,6.3,167.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch),GO,7,85.0,M 5,7.9,4.5,5.7,152.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch),GO,7,85.0,M 5,8.0,4.6,5.8,154.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch),GO,7,85.0,M 5,8.4,5.0,6.2,164.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch),GO,7,96.0,M 5,8.0,4.6,5.8,154.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch),GO,7,96.0,M 5,8.0,4.6,5.8,154.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch),GO,7,85.0,M 5,7.9,4.5,5.7,152.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch),GO,7,85.0,M 5,8.0,4.6,5.8,154.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch),GO,7,85.0,M 5,8.4,5.0,6.2,164.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch),GO,7,96.0,M 5,8.0,4.6,5.8,154.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch),GO,7,96.0,M 5,8.0,4.6,5.8,154.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (115ch),GO,7,85.0,M 5,8.2,4.8,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (115ch),GO,7,85.0,M 5,8.2,4.8,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (115ch),GO,7,85.0,M 5,8.5,5.1,6.3,167.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.5,6.1,7.7,203.0,,,,,
FORD,MONDEO 4P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.6,6.2,7.8,206.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch),GO,8,96.0,M 5,8.1,4.7,5.9,156.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch),GO,8,96.0,M 5,8.1,4.7,5.9,156.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch),GO,8,96.0,M 5,8.4,5.0,6.2,164.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch),GO,8,96.0,M 5,8.4,5.0,6.2,164.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.5,6.1,7.7,203.0,,,,,
FORD,MONDEO 5P 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.6,6.2,7.8,206.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch),GO,8,96.0,M 5,8.1,4.7,5.9,156.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch),GO,8,96.0,M 5,8.1,4.7,5.9,156.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch),GO,8,96.0,M 5,8.4,5.0,6.2,164.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch),GO,8,96.0,M 5,8.4,5.0,6.2,164.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.2,5.8,7.4,196.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch) 5-TRONIC,GO,8,96.0,A 5,10.3,5.9,7.5,198.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.4,6.0,7.6,201.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.4,6.0,7.6,201.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (115ch) 5-TRONIC,GO,8,85.0,A 5,10.7,6.3,7.9,209.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch),GO,8,96.0,M 5,8.2,4.8,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch),GO,8,96.0,M 5,8.2,4.8,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch),GO,8,96.0,M 5,8.5,5.1,6.3,167.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch),GO,8,96.0,M 5,8.2,4.8,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch),GO,8,96.0,M 5,8.2,4.8,6.0,159.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch),GO,8,96.0,M 5,8.5,5.1,6.3,167.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.5,6.1,7.7,203.0,,,,,
FORD,MONDEO 4P 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.6,6.2,7.8,206.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.5,6.1,7.7,203.0,,,,,
FORD,MONDEO 5P 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.6,6.2,7.8,206.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.4,6.0,7.6,201.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.4,6.0,7.6,201.0,,,,,
FORD,MONDEO CLIPPER 2.0TDCi (130ch) 5-TRONIC,GO,9,96.0,A 5,10.7,6.3,7.9,209.0,,,,,
FORD,NOUVELLE FIESTA 3P 1250,ES,5,55.0,M 5,8.6,4.9,6.2,148.0,,,,,
FORD,NOUVELLE FIESTA 3P 1250,ES,5,55.0,M 5,8.8,5.2,6.5,155.0,,,,,
FORD,NOUVELLE FIESTA 3P 1250,ES,5,55.0,M 5,8.8,5.2,6.5,155.0,,,,,
FORD,NOUVELLE FIESTA 3P 1300,ES,5,51.0,M 5,8.4,5.0,6.2,147.0,,,,,
FORD,NOUVELLE FIESTA 3P 1300,ES,5,51.0,M 5,8.6,5.3,6.5,154.0,,,,,
FORD,NOUVELLE FIESTA 3P 1300,ES,5,51.0,M 5,8.6,5.3,6.5,154.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400,ES,5,59.0,M 5,8.6,5.1,6.4,153.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400,ES,5,59.0,M 5,8.8,5.4,6.7,158.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400,ES,5,59.0,M 5,8.8,5.4,6.7,158.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 DURASHIFT,ES,5,59.0,M 5,8.3,5.2,6.3,150.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 DURASHIFT,ES,5,59.0,M 5,8.5,5.6,6.6,157.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 DURASHIFT,ES,5,59.0,M 5,8.5,5.6,6.6,157.0,,,,,
FORD,NOUVELLE FIESTA 5P 1250,ES,5,55.0,M 5,8.6,4.9,6.2,148.0,,,,,
FORD,NOUVELLE FIESTA 5P 1250,ES,5,55.0,M 5,8.8,5.2,6.5,155.0,,,,,
FORD,NOUVELLE FIESTA 5P 1250,ES,5,55.0,M 5,8.8,5.2,6.5,155.0,,,,,
FORD,NOUVELLE FIESTA 5P 1300,ES,5,51.0,M 5,8.4,5.0,6.2,147.0,,,,,
FORD,NOUVELLE FIESTA 5P 1300,ES,5,51.0,M 5,8.6,5.3,6.5,154.0,,,,,
FORD,NOUVELLE FIESTA 5P 1300,ES,5,51.0,M 5,8.6,5.3,6.5,154.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400,ES,5,59.0,M 5,8.6,5.1,6.4,153.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400,ES,5,59.0,M 5,8.8,5.4,6.7,158.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400,ES,5,59.0,M 5,8.8,5.4,6.7,158.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 DURASHIFT,ES,5,59.0,M 5,8.3,5.2,6.3,150.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 DURASHIFT,ES,5,59.0,M 5,8.5,5.6,6.6,157.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 DURASHIFT,ES,5,59.0,M 5,8.5,5.6,6.6,157.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400,ES,6,74.0,M 5,9.1,5.2,6.6,157.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400,ES,6,74.0,M 5,9.4,5.4,6.9,164.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400,ES,6,74.0,M 5,9.4,5.4,6.9,164.0,,,,,
FORD,NOUVELLE FIESTA 5P 1600,ES,6,74.0,M 5,9.1,5.2,6.6,157.0,,,,,
FORD,NOUVELLE FIESTA 5P 1600,ES,6,74.0,M 5,9.4,5.4,6.9,164.0,,,,,
FORD,NOUVELLE FIESTA 5P 1600,ES,6,74.0,M 5,9.4,5.4,6.9,164.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 TDCi,GO,4,50.0,M 5,5.3,3.7,4.3,114.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 TDCi,GO,4,50.0,M 5,5.4,3.8,4.4,117.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 TDCi,GO,4,50.0,M 5,5.5,3.9,4.5,119.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 TDCi,GO,4,50.0,M 5,5.6,4.0,4.6,120.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 TDCi,GO,4,50.0,M 5,5.5,3.9,4.5,119.0,,,,,
FORD,NOUVELLE FIESTA 3P 1400 TDCi,GO,4,50.0,M 5,5.6,4.0,4.6,120.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 TDCi,GO,4,50.0,M 5,5.3,3.7,4.3,114.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 TDCi,GO,4,50.0,M 5,5.4,3.8,4.4,117.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 TDCi,GO,4,50.0,M 5,5.5,3.9,4.5,119.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 TDCi,GO,4,50.0,M 5,5.6,4.0,4.6,120.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 TDCi,GO,4,50.0,M 5,5.5,3.9,4.5,119.0,,,,,
FORD,NOUVELLE FIESTA 5P 1400 TDCi,GO,4,50.0,M 5,5.6,4.0,4.6,120.0,,,,,
FORD,TOURNEO 2.0 TDi 300 CP (75ch),GO,6,55.2,M 5,9.2,6.7,7.6,204.0,,,,,
FORD,TOURNEO 2.0 TDi 300 CP (100ch),GO,7,73.6,M 5,9.1,6.8,7.6,204.0,,,,,
FORD,TOURNEO 2.0 TDi 300 CP (85ch),GO,7,62.5,M 5,9.3,6.6,7.6,202.0,,,,,
FORD,TOURNEO 2.0 TDCi 300 CP (125ch),GO,8,92.0,M 5,9.3,6.6,7.6,201.0,,,,,
HOMMELL,BERLINETTE RS,ES,11,120.0,M 6,14.5,7.2,9.9,235.0,,,,,
HOMMELL,BERLINETTE RS2,ES,13,141.0,M 6,13.5,8.4,10.3,245.0,,,,,
HONDA,ACCORD 5P 1.8i LS,ES,9,100.0,M 5,11.6,6.8,8.6,203.0,,,,,
HONDA,ACCORD 4P 2.3i ES,ES,10,113.0,M 5,11.9,7.0,8.8,209.0,,,,,
HONDA,CIVIC 3P 1.4i LS,ES,6,66.0,M 5,8.3,5.4,6.4,153.0,,,,,
HONDA,CIVIC 5P 1.4i S/LS,ES,6,66.0,M 5,8.3,5.4,6.4,153.0,,,,,
HONDA,CIVIC 3P 1.6i ES,ES,7,81.0,M 5,8.6,5.5,6.6,157.0,,,,,
HONDA,CIVIC 3P 1.6i ES BVA,ES,7,81.0,A 4,9.6,5.7,7.1,169.0,,,,,
HONDA,CIVIC 5P 1.6i ES BVA,ES,7,81.0,A 4,9.8,5.8,7.2,172.0,,,,,
HONDA,CIVIC 5P 1.6i L/S/ES,ES,7,81.0,M 5,8.6,5.5,6.6,157.0,,,,,
HONDA,CIVIC 3P TYPE R,ES,13,147.0,M 6,12.3,7.0,8.9,212.0,,,,,
HONDA,CIVIC 3P 1.7 ES CTDi,GO,6,74.0,M 5,6.3,4.4,5.0,134.0,,,,,
HONDA,CIVIC 5P 1.7 ES CTDi,GO,6,74.0,M 5,6.3,4.4,5.0,134.0,,,,,
HONDA,CR-V 2.0 ES i-VTEC,ES,10,110.0,M 5,11.7,7.7,9.1,216.0,,,,,
HONDA,CR-V 2.0 ES i-VTEC BVA,ES,10,110.0,A 4,12.2,7.6,9.3,220.0,,,,,
HONDA,CR-V 2.0i INNOVA,ES,10,108.0,M 5,11.9,8.4,9.7,229.0,,,,,
HONDA,CR-V 2.0i INNOVA BVA,ES,10,108.0,A 4,12.7,8.4,9.9,235.0,,,,,
HYUNDAI,ACCENT 1.5 CRDi PACK / PACK Clim,GO,5,60.3,M 5,7.2,4.5,5.5,145.0,,,,,
HYUNDAI,ATOS PRIME 1.0 PACK,ES,4,43.4,M 5,7.5,5.3,6.1,146.0,,,,,
HYUNDAI,COUPE 2.0 PACK Confort,ES,9,105.1,M 5,10.9,6.4,8.0,193.0,,,,,
HYUNDAI,COUPE 2.7 V6 PACK Luxe,ES,12,122.9,M 6,14.6,7.9,10.4,250.0,,,,,
HYUNDAI,ELANTRA 2.0 CRDi PACK Confort,GO,7,82.5,M 5,8.6,5.1,6.4,169.0,,,,,
HYUNDAI,GETZ 3P 1.1 PACK,ES,4,46.4,M 5,7.2,5.0,5.8,138.0,,,,,
